dataset,arch_id,arch_flag,exp,beta,reg,seed,min_val_elbo_bpd,final_val_elbo_bpd,ood_val_elbo_bpd,obs,quad1,quad2,quad3,quad4,size,orientation,quad1_quad2,quad1_quad3,quad1_quad4,quad1_orientation,quad1_size,quad2_quad3,quad2_quad4,quad2_size,quad2_orientation
quad_causal,simple64bn,2,2.32.8,1.0,0.0.0.0,0,0.8204590576635291,0.8384865511543844,0.858375150114055,0.10776287317276,0.0870604291558265,0.1135412529110908,0.1008517667651176,0.1374830305576324,0.1116878688335418,0.128722608089447,0.1225004121661186,0.1038896143436431,0.1347227990627288,0.095300018787384,0.1046941503882408,0.1577946543693542,0.1570296138525009,0.1477600783109665,0.1463226079940796
quad_causal,simple64bn,2,2.32.8,1.0,0.0.0.0,1,0.8155078130540692,0.8169617907071993,0.8763386106445475,0.1152950897812843,0.1088433265686035,0.1028424501419067,0.194558709859848,0.1509059369564056,0.0929032042622566,0.1269897520542144,0.1346153318881988,0.1508584767580032,0.1098001822829246,0.1342513114213943,0.1068685427308082,0.1814509183168411,0.1033986508846283,0.1416284143924713,0.1394384652376175
quad_causal,simple64bn,2,2.32.8,1.0,0.0.0.0,2,0.8216583494127875,0.8350821742750255,0.870379625232217,0.100579023361206,0.0980946719646453,0.0963529199361801,0.1198189705610275,0.1172275245189666,0.1143169552087783,0.1126097962260246,0.0951482057571411,0.1363243609666824,0.1399125158786773,0.1025307551026344,0.0966883599758148,0.1437917202711105,0.1466376930475235,0.0987858027219772,0.1312709748744964
quad_causal,simple64bn,2,2.32.8,1.0,0.0.0.0,3,0.8026984252427102,0.8175029115474637,0.8428739013406438,0.0931376814842224,0.1011356711387634,0.0931431949138641,0.107924185693264,0.1417071372270584,0.1276881843805313,0.1184823587536811,0.0944249108433723,0.1348616480827331,0.1517570316791534,0.1004481390118599,0.1144078373908996,0.166938915848732,0.1386093646287918,0.1279877573251724,0.122402399778366
quad_causal,simple64bn,2,2.32.8,1.0,0.0.0.0,4,0.8143610609629259,0.8315841568060626,0.8670128288182839,0.1183956861495971,0.1040151715278625,0.1080597043037414,0.1107923164963722,0.1795152127742767,0.0988338962197303,0.1300222724676132,0.1086732000112533,0.145122081041336,0.1302899569272995,0.1179206147789955,0.1155850514769554,0.1409189403057098,0.1030457094311714,0.1132911071181297,0.1334537714719772
quad_causal,simple64bn,3,2.32.8,1.0,0.0.0.0,0,0.7512045571082167,0.7526574291454874,0.7542287588004469,0.1270198225975036,0.1343025118112564,0.1579405218362808,0.1868437230587005,0.264783501625061,0.1184447854757309,0.1580105572938919,0.1737462282180786,0.2019157409667968,0.3104962110519409,0.1327832341194152,0.153617650270462,0.1848998665809631,0.292371928691864,0.2153795957565307,0.19415944814682
quad_causal,simple64bn,3,2.32.8,1.0,0.0.0.0,1,0.7529228537115963,0.7531536845407594,0.7565440336001901,0.114300400018692,0.1644838899374008,0.1507587134838104,0.2300711721181869,0.2346107363700866,0.1338639706373214,0.1229849308729171,0.1670526415109634,0.235726848244667,0.2504441738128662,0.1587359458208084,0.1954916566610336,0.1628507226705551,0.2524909079074859,0.1671664416790008,0.1816205084323883
quad_causal,simple64bn,3,2.32.8,1.0,0.0.0.0,2,0.7514538437920227,0.7517729312431289,0.7508097391349,0.105833001434803,0.1353832930326461,0.1656960994005203,0.2554426491260528,0.3094082176685333,0.1174161285161972,0.1318713277578354,0.1838623881340026,0.1927870213985443,0.2451484501361847,0.1550098210573196,0.1281642317771911,0.2198459506034851,0.2685220241546631,0.1660543531179428,0.18150195479393
quad_causal,simple64bn,3,2.32.8,1.0,0.0.0.0,3,0.7522649525500194,0.7529910381695643,0.7526332168048797,0.1061967015266418,0.1244614794850349,0.1990726441144943,0.1749323010444641,0.3139235079288482,0.1156340762972831,0.1200471892952919,0.232613667845726,0.1681972742080688,0.2982615232467651,0.1427021771669387,0.143067255616188,0.2112321406602859,0.2938930094242096,0.1673396825790405,0.2363331317901611
quad_causal,simple64bn,3,2.32.8,1.0,0.0.0.0,4,0.7511546574263782,0.7517184319393452,0.7522695919892612,0.1093433946371078,0.128241166472435,0.1890839040279388,0.2191686928272247,0.2683773338794708,0.1115492582321167,0.1195356175303459,0.2246405631303787,0.1918606907129287,0.2745078802108764,0.1239491701126098,0.1647464781999588,0.1977798193693161,0.2869006395339966,0.18996262550354,0.1947029680013656
quad_causal,simple64bn,4,2.32.8,1.0,0.0.0.0,0,0.8589602135484243,0.8597101570992275,0.9409852150748692,0.1223925948143005,0.0986818745732307,0.1097100377082824,0.1259450167417526,0.1459825932979583,0.1223392635583877,0.127508282661438,0.0960636958479881,0.1393060088157653,0.1710575073957443,0.1148044019937515,0.1082363873720169,0.1607249826192855,0.137718990445137,0.1293679475784301,0.1362078189849853
quad_causal,simple64bn,4,2.32.8,1.0,0.0.0.0,1,0.8768190480759894,0.8966033120454285,0.9555693925610256,0.1231357455253601,0.0901638343930244,0.1159891635179519,0.1328004449605941,0.1636450588703155,0.1045361831784248,0.1186180561780929,0.1455226242542266,0.1202476918697357,0.1832338869571685,0.1156240403652191,0.1101081594824791,0.1730913072824478,0.1355762630701065,0.1282743364572525,0.1386889219284057
quad_causal,simple64bn,4,2.32.8,1.0,0.0.0.0,2,0.8636337276794859,0.874924444765146,0.9466391147241476,0.1077985242009162,0.1034590601921081,0.0853290110826492,0.1220550462603569,0.1251568496227264,0.1171441152691841,0.1303745955228805,0.1210860759019851,0.1405952274799347,0.1426296979188919,0.1281101107597351,0.1203130409121513,0.1466883271932602,0.1252413839101791,0.1079617217183113,0.1129842028021812
quad_causal,simple64bn,4,2.32.8,1.0,0.0.0.0,3,0.899797016322994,0.9513419700792723,1.0020035706311414,0.1104487851262092,0.1353942304849624,0.1399753242731094,0.1614401340484619,0.0956786796450614,0.1272270083427429,0.1138004884123802,0.1503400355577469,0.1663406491279602,0.1436281353235244,0.147595465183258,0.1473478972911834,0.1729066669940948,0.0840765312314033,0.1280285716056823,0.1466339528560638
