dataset,arch_id,arch_flag,exp,beta,reg,seed,min_val_elbo_bpd,final_val_elbo_bpd,ood_val_elbo_bpd,obs,quad1,quad2,quad3,quad4,size,orientation,quad1_quad2,quad1_quad3,quad1_quad4,quad1_orientation,quad1_size,quad2_quad3,quad2_quad4,quad2_size,quad2_orientation
quad,,Ada-GVAE,,,,0,,2.0104820875955776,2.0783379208608057,0.3200858831405639,0.3115106523036957,0.3404707610607147,0.3373177945613861,0.3264228105545044,0.3250565230846405,0.34172123670578,0.3414430618286133,0.3370212614536285,0.3622424304485321,0.3704100549221039,0.3306715190410614,0.3192186057567596,0.3859167993068695,0.3431693613529205,0.366599828004837
quad,,Ada-GVAE,,,,1,,2.021324100333413,2.1033634473894844,0.3344748914241791,0.3569114208221435,0.3687087893486023,0.3421405851840973,0.3753239214420318,0.3270602226257324,0.2798721492290497,0.3494162261486053,0.3563868105411529,0.4199729859828949,0.3404222428798675,0.3305743932723999,0.3741952180862427,0.3878603279590606,0.3525617718696594,0.3085655272006988
quad,,Ada-GVAE,,,,2,,2.017264848741616,2.072973994474514,0.3474117815494537,0.3479517996311188,0.3272255957126617,0.370401918888092,0.2942696213722229,0.3143257200717926,0.3108322620391845,0.3875782489776611,0.3423813283443451,0.3810755312442779,0.3430357575416565,0.3466761410236358,0.3639099895954132,0.3547394871711731,0.325607031583786,0.3149129152297973
quad,,Ada-GVAE,,,,3,,2.0353593111367174,2.109607129516968,0.3093603551387787,0.332871675491333,0.3570272326469421,0.2876869142055511,0.3610070049762726,0.3254055678844452,0.3322438299655914,0.3105771243572235,0.3743422329425812,0.4068025648593902,0.4273771643638611,0.3539640009403229,0.3569044768810272,0.3928515911102295,0.3127065598964691,0.3116894662380218
quad,,Ada-GVAE,,,,4,,2.001964051299556,2.094319208458564,0.3469602465629577,0.3607771396636963,0.3386421799659729,0.3266814649105072,0.3790715038776397,0.3412815034389496,0.3164002895355224,0.3414738476276397,0.4237270057201385,0.3162237405776977,0.3531738221645355,0.3525184392929077,0.3347729444503784,0.3901453912258148,0.3355531394481659,0.3420184850692749
quad,,BetaTCVAE,,,,0,,1.9684152277406808,1.9740864991224472,0.3092827200889587,0.3429645001888275,0.3150653541088104,0.3781150579452514,0.3204673230648041,0.2924197316169739,0.2995725572109222,0.3575669825077057,0.3888022899627685,0.3420050740242004,0.3769464194774627,0.3185315132141113,0.3235271275043487,0.3535135388374328,0.3150828182697296,0.3385702967643738
quad,,BetaTCVAE,,,,1,,1.9752063151270192,1.9857781929352607,0.3341351151466369,0.3283185660839081,0.3435198664665222,0.318348079919815,0.3271872997283935,0.3218496739864349,0.3624790608882904,0.3518218994140625,0.3675484955310821,0.3629703521728515,0.3530478477478027,0.3636848330497741,0.3869343400001526,0.3280474841594696,0.3827484548091888,0.3530581295490265
quad,,BetaTCVAE,,,,2,,1.9739993178474164,1.9754044215297897,0.3114821016788482,0.373021125793457,0.3068298399448395,0.3438515365123749,0.3407918214797973,0.3018368780612945,0.370359718799591,0.3477473556995392,0.336978554725647,0.2966459691524505,0.3721984326839447,0.3219066560268402,0.3465669155120849,0.3338068425655365,0.3051027357578277,0.3829337060451507
quad,,BetaTCVAE,,,,3,,1.9720117641575707,1.973962788531454,0.2910829186439514,0.3279677629470825,0.3225281536579132,0.3376555442810058,0.3731598854064941,0.2808707654476166,0.3605387508869171,0.3375264704227447,0.3802160024642944,0.3611510396003723,0.3390238583087921,0.3381670117378235,0.3610502779483795,0.346358984708786,0.3369781076908111,0.3370753228664398
quad,,BetaTCVAE,,,,4,,1.976061532213241,1.990006992488872,0.3387665152549743,0.3020120859146118,0.3277438282966614,0.3350602686405182,0.3077544569969177,0.3386217951774597,0.3497931659221649,0.3371879756450653,0.3842681050300598,0.3515131771564483,0.3582565784454345,0.3120270073413849,0.3249757587909698,0.3465488851070404,0.3019988536834717,0.3289931416511535
quad,,TVAE,,,,0,,2.0457125858966405,2.094556854054952,0.3520484566688537,0.2882806956768036,0.3228389024734497,0.3533090054988861,0.3264182209968567,0.3273900747299194,0.3388347625732422,0.3294673562049866,0.3454891741275787,0.3100969195365906,0.3310460150241852,0.3385322690010071,0.3448044955730438,0.3316563367843628,0.3464483320713043,0.3240754008293152
quad,,TVAE,,,,1,,2.049561444880952,2.1257542469142723,0.3344152271747589,0.3152903020381927,0.323969691991806,0.3171657025814056,0.3816365003585815,0.30519899725914,0.3557750582695007,0.3284212350845337,0.3447976410388946,0.3422227501869201,0.3686928749084472,0.3483031094074249,0.3340809345245361,0.3508147895336151,0.3137785792350769,0.3200141489505768
quad,,TVAE,,,,2,,2.021611471353357,2.056657390055128,0.3749259114265442,0.3144290149211883,0.371909350156784,0.3426378965377807,0.2992951571941376,0.3436286747455597,0.2954395115375519,0.3278251588344574,0.3112364113330841,0.3492884933948517,0.3586175143718719,0.3517988622188568,0.3393034338951111,0.3518337905406952,0.3388883173465729,0.3294382989406585
quad,,TVAE,,,,3,,2.048281209015513,2.131599103934403,0.3412867784500122,0.3372137248516083,0.3135107755661011,0.2997835278511047,0.3284505903720855,0.3483840525150299,0.3486201167106628,0.3613629937171936,0.3297943472862243,0.3590693771839142,0.3559956550598144,0.3028858304023742,0.351870596408844,0.2931267619132995,0.342182457447052,0.3253495693206787
quad,,TVAE,,,,4,,2.073226197887988,2.1687282603010103,0.3417727649211883,0.364747554063797,0.3368803262710571,0.3546738922595978,0.2861076593399048,0.3568715453147888,0.3314354121685028,0.3231056034564972,0.3561365008354187,0.3697876632213592,0.3676139414310455,0.339220643043518,0.3791069090366363,0.3717074394226074,0.337056964635849,0.3654784858226776
